sep=,
"Time","INV_Phase_A_Current","INV_Phase_B_Current","INV_Phase_C_Current"
2025-06-03 19:55:21,0.0600,0.140,0.0400
2025-06-03 19:55:21,0.425,-0.225,0.0250
2025-06-03 19:55:22,0.120,0.0600,-0.0200
2025-06-03 19:55:22,0.0400,-0.0600,0.0200
2025-06-03 19:55:22,-0.100,0.0200,0.100
2025-06-03 19:55:22,0.150,-0.425,0.0250
2025-06-03 19:55:22,-0.0200,0.0400,0.0400
2025-06-03 19:55:22,-0.120,-0.0400,0.100
2025-06-03 19:55:22,-0.275,-0.150,-0.150
2025-06-03 19:55:22,-0.320,-0.160,0.0200
2025-06-03 19:55:22,0.120,0.0800,0.0400
2025-06-03 19:55:22,0.0800,-0.0200,0.260
2025-06-03 19:55:23,-0.0200,-0.0400,-0.0400
2025-06-03 19:55:23,-0.200,-0.275,0.225
2025-06-03 19:55:23,0,0.125,-0.150
2025-06-03 19:55:23,0.483,-0.0333,0.0167
2025-06-03 19:55:23,-0.0400,0.100,0.0800
2025-06-03 19:55:23,-0.0800,-0.0800,0.160
2025-06-03 19:55:23,-0.175,0.0500,-0.0500
2025-06-03 19:55:23,0.100,-0.100,0.0200
2025-06-03 19:55:23,0.280,0.180,0.300
2025-06-03 19:55:23,-0.200,0.260,-0.120
2025-06-03 19:55:24,-0.350,-0.375,-0.0750
2025-06-03 19:55:24,0.200,-0.0200,-0.0600
2025-06-03 19:55:24,-0.280,0.0200,0.100
2025-06-03 19:55:24,0.0750,-0.175,0.150
2025-06-03 19:55:24,-0.280,0.120,-0.140
2025-06-03 19:55:24,0.0200,-0.120,-0.0600
2025-06-03 19:55:24,-0.0600,-0.0400,0.0400
2025-06-03 19:55:24,-0.120,-0.260,0.0200
2025-06-03 19:55:24,0.0500,0.200,0.150
2025-06-03 19:55:24,0.140,0.0600,-0.0200
2025-06-03 19:55:25,0.180,-0.0200,-0.260
2025-06-03 19:55:25,0.0400,-0.160,-0.340
2025-06-03 19:55:25,0.250,0.0500,-0.150
2025-06-03 19:55:25,0.0400,0.160,-0.0600
2025-06-03 19:55:25,-0.300,0,-0.250
2025-06-03 19:55:25,0.0167,-0.0500,-0.150
2025-06-03 19:55:25,-0.180,0.0400,-0.340
2025-06-03 19:55:25,0.225,0.0250,0.300
2025-06-03 19:55:25,0.240,0.140,0.0200
2025-06-03 19:55:25,-0.160,-0.0400,-0.100
2025-06-03 19:55:26,0.0750,-0.0500,0.125
2025-06-03 19:55:26,0.0200,0.0400,-0.0400
2025-06-03 19:55:26,-0.0800,0.120,-0.0600
2025-06-03 19:55:26,0.0800,-0.0400,0.0200
2025-06-03 19:55:26,0.360,0.180,0
2025-06-03 19:55:26,-0.175,-0.325,0.125
2025-06-03 19:55:26,0.0400,-0.0200,-0.0400
2025-06-03 19:55:26,0.0200,0.260,0.240
2025-06-03 19:55:26,-0.0600,-0.0400,0.0200
2025-06-03 19:55:26,0.625,0.300,0.325
2025-06-03 19:55:27,-0.160,-0.220,-0.100
2025-06-03 19:55:27,0.180,0.160,0.400
2025-06-03 19:55:27,0.120,0.0400,0.0400
2025-06-03 19:55:27,0.525,-0.250,0.300
2025-06-03 19:55:27,-0.260,-0.240,-0.300
2025-06-03 19:55:27,0.140,0.0200,-0.0600
2025-06-03 19:55:27,0.275,0.400,-0.200
2025-06-03 19:55:27,-0.0333,-0.0833,0.200
2025-06-03 19:55:27,-0.125,-0.150,0
2025-06-03 19:55:27,-0.340,0.0400,-0.160
2025-06-03 19:55:28,-0.180,-0.100,0.160
2025-06-03 19:55:28,-0.280,0.100,0.0400
2025-06-03 19:55:28,-0.225,0.275,-0.0500
2025-06-03 19:55:28,0.240,-0.0200,0.160
2025-06-03 19:55:28,0.0600,-0.0400,0.0400
2025-06-03 19:55:28,0.160,0.100,-0.180
2025-06-03 19:55:28,0.0250,0.175,-0.350
2025-06-03 19:55:28,-0.0800,-0.160,-0.380
2025-06-03 19:55:28,0,-0.200,0.0800
2025-06-03 19:55:28,0.160,0.260,0.220
2025-06-03 19:55:29,0.250,0.250,0.125
2025-06-03 19:55:29,0.0600,0.0200,0.0400
2025-06-03 19:55:29,0.120,0.340,-0.180
2025-06-03 19:55:29,0.250,0.200,0.225
2025-06-03 19:55:29,0.160,0.0400,-0.100
2025-06-03 19:55:29,0.480,-0.0400,0.320
2025-06-03 19:55:29,0.0200,-0.100,-0.120
2025-06-03 19:55:29,0.320,0.220,0.160
2025-06-03 19:55:29,-0.180,-0.240,-0.260
2025-06-03 19:55:29,-0.200,-0.0750,0.0250
2025-06-03 19:55:30,0.180,0.100,-0.0400
2025-06-03 19:55:30,-0.0600,-0.200,0.0200
2025-06-03 19:55:30,-0.0600,-0.200,-0.180
2025-06-03 19:55:30,-0.200,-0.150,0.300
2025-06-03 19:55:30,0.640,0.0400,0.100
2025-06-03 19:55:30,0.180,-0.100,0.0200
2025-06-03 19:55:30,-0.220,-0.120,-0.100
2025-06-03 19:55:30,-0.0250,-0.0750,-0.300
2025-06-03 19:55:30,0.280,-0.0200,0.180
2025-06-03 19:55:30,0.140,0.0600,-0.140
2025-06-03 19:55:31,0.175,0.200,-0.200
2025-06-03 19:55:31,-0.0200,0,-0.180
2025-06-03 19:55:31,0.0400,0.240,-0.0800
2025-06-03 19:55:31,0.200,0.0200,0.0400
2025-06-03 19:55:31,0,0.320,0.0800
2025-06-03 19:55:31,-0.175,-0.125,-0.0500
2025-06-03 19:55:31,0.275,0.125,-0.150
2025-06-03 19:55:31,0.300,0.150,-0.0333
2025-06-03 19:55:31,0.0800,-0.0400,-0.0400
2025-06-03 19:55:31,-0.120,-0.0800,-0.120
2025-06-03 19:55:32,-0.125,-0.0250,0.400
2025-06-03 19:55:32,-0.0200,-0.0600,0.300
2025-06-03 19:55:32,0.325,0.0250,0.125
2025-06-03 19:55:32,0.150,0.0667,0.0167
2025-06-03 19:55:32,0,0.225,0.225
2025-06-03 19:55:32,0.220,-1.11e-17,0.200
2025-06-03 19:55:32,0.120,0.240,0.0400
2025-06-03 19:55:32,-0.260,-0.0400,0.200
2025-06-03 19:55:32,-0.100,-0.175,0.350
2025-06-03 19:55:32,-0.100,-0.120,-0.120
2025-06-03 19:55:33,-0.100,0.120,-0.0600
2025-06-03 19:55:33,-0.240,-0.100,-0.100
2025-06-03 19:55:33,0,0.100,-0.0500
2025-06-03 19:55:33,-0.100,-0.120,-0.120
2025-06-03 19:55:33,0.240,0.0200,-0.0600
2025-06-03 19:55:33,0.0600,0.0400,0.0800
2025-06-03 19:55:33,0.175,0.200,0.0250
2025-06-03 19:55:33,0.180,0.120,-0.0600
2025-06-03 19:55:33,-0.420,-0.140,-0.480
2025-06-03 19:55:33,-0.200,-0.100,0.125
2025-06-03 19:55:34,0.0833,-0.150,-0.150
2025-06-03 19:55:34,-0.0250,-0.0750,0.150
2025-06-03 19:55:34,0.120,0.0600,0.0600
2025-06-03 19:55:34,0,0.0600,0
2025-06-03 19:55:34,0.180,0.160,-0.140
2025-06-03 19:55:34,-0.125,0.125,-0.0250
2025-06-03 19:55:34,-0.160,-0.320,0
2025-06-03 19:55:34,-0.200,0.0600,0.0600
2025-06-03 19:55:34,0.220,-0.0800,0.0200
2025-06-03 19:55:34,0.575,-0.100,-0.150
2025-06-03 19:55:35,-0.0750,-0.0250,-0.0500
2025-06-03 19:55:35,0.133,0.217,0.200
2025-06-03 19:55:35,-0.140,-0.160,-0.280
2025-06-03 19:55:35,0.250,0.125,-0.0500
2025-06-03 19:55:35,0.0400,0.0200,-0.0400
2025-06-03 19:55:35,1.11e-17,-0.220,0.100
2025-06-03 19:55:35,-0.225,-0.0500,-0.125
2025-06-03 19:55:35,-0.0400,0.200,-0.0800
2025-06-03 19:55:35,-0.320,0,-0.100
2025-06-03 19:55:35,-0.100,-0.0200,0.0600
2025-06-03 19:55:36,0.0400,0.140,-0.100
2025-06-03 19:55:36,-0.160,-0.0200,0.120
2025-06-03 19:55:36,0.100,0.300,0.433
2025-06-03 19:55:36,-0.300,-0.500,-0.150
2025-06-03 19:55:36,-0.400,-0.700,0.100
2025-06-03 19:55:37,0.100,0.167,0.200
2025-06-03 19:55:37,0.0185,0.00370,-0.0852
2025-06-03 19:55:37,0.0636,-1.01e-17,-0.127
2025-06-03 19:55:37,0.0400,0.180,-0.100
2025-06-03 19:55:37,-0.225,-0.0500,-0.150
2025-06-03 19:55:37,0.460,-0.0600,-0.0400
2025-06-03 19:55:37,-0.400,-0.0200,0.100
2025-06-03 19:55:37,-0.420,-0.120,-0.0400
2025-06-03 19:55:37,0.450,0.275,0.125
2025-06-03 19:55:37,0.100,-0.0400,0.0200
2025-06-03 19:55:38,0.140,-0.0400,0.100
2025-06-03 19:55:38,-0.225,0,-0.175
2025-06-03 19:55:38,0.0833,-0.133,0.0833
2025-06-03 19:55:38,-0.0750,-0.0250,0.250
2025-06-03 19:55:38,-0.120,-0.200,-0.120
2025-06-03 19:55:38,0.0400,0.0400,-0.160
2025-06-03 19:55:38,-0.0200,0.120,0.180
2025-06-03 19:55:38,-0.200,0.0750,-0.0500
2025-06-03 19:55:38,-0.100,0.0200,-0.160
2025-06-03 19:55:38,0.0400,-0.180,-0.0600
2025-06-03 19:55:39,-0.160,-0.200,0.0200
2025-06-03 19:55:39,-0.425,-0.250,-0.0750
2025-06-03 19:55:39,0.160,0.180,-0.0400
2025-06-03 19:55:39,0,0.0400,0.200
2025-06-03 19:55:39,0.260,0.0600,0.0400
2025-06-03 19:55:39,0.0500,0.100,-0.0250
2025-06-03 19:55:39,0.0200,-0.0400,0.0600
2025-06-03 19:55:39,-0.0200,-0.120,0.0600
2025-06-03 19:55:39,0.200,0.100,-0.150
2025-06-03 19:55:39,-0.120,-0.100,-0.180
2025-06-03 19:55:40,-0.0400,-0.0600,-0.180
2025-06-03 19:55:40,-0.120,0.0400,-0.0400
2025-06-03 19:55:40,-0.240,-0.120,-0.220
2025-06-03 19:55:40,0.220,-0.0600,-0.120
2025-06-03 19:55:40,0.0250,0.0250,0.300
2025-06-03 19:55:40,0.120,-0.0200,0.220
2025-06-03 19:55:40,0.0400,-0.0200,0.160
2025-06-03 19:55:40,0.100,-0.260,-0.240
2025-06-03 19:55:40,0.100,0.400,0.150
2025-06-03 19:55:40,0.0600,-0.180,-0.100
2025-06-03 19:55:41,0.0600,0.100,-0.0400
2025-06-03 19:55:41,0.0600,-0.0400,0.100
2025-06-03 19:55:41,0.325,0.200,0.250
2025-06-03 19:55:41,0.340,0.100,0.120
2025-06-03 19:55:41,-0.0800,0.0800,0.200
2025-06-03 19:55:41,-0.100,-0.225,0.0250
2025-06-03 19:55:41,0.260,-0.200,0.180
2025-06-03 19:55:41,-0.0600,-0.100,0.100
2025-06-03 19:55:41,-0.140,0.100,0.100
2025-06-03 19:55:41,0.120,-0.0200,0.180
2025-06-03 19:55:42,-0.100,0.125,0
2025-06-03 19:55:42,0.225,-0.0750,0.200
2025-06-03 19:55:42,-0.0833,0.0333,0.0167
2025-06-03 19:55:42,-0.220,-0.0200,-0.120
2025-06-03 19:55:42,0.0200,0.100,0.100
2025-06-03 19:55:42,-0.425,-0.225,-0.150
2025-06-03 19:55:42,-0.0800,0.280,0.0200
2025-06-03 19:55:42,-0.0800,-0.180,0
2025-06-03 19:55:42,-0.0200,-0.100,-0.0600
2025-06-03 19:55:42,0.425,0.675,0.275
2025-06-03 19:55:43,0.260,0.100,0.0200
2025-06-03 19:55:43,0,-0.300,-0.0400
2025-06-03 19:55:43,-0.100,0.100,-0.150
2025-06-03 19:55:43,0.180,-0.160,-0.120
2025-06-03 19:55:43,-0.0400,0.140,0.0600
2025-06-03 19:55:43,0.0600,-0.0400,-0.0400
2025-06-03 19:55:43,-0.0400,0.120,-0.120
2025-06-03 19:55:43,0,0.300,-0.0500
2025-06-03 19:55:43,-0.320,-0.340,-0.0400
2025-06-03 19:55:43,0.0400,0.240,-0.0600
2025-06-03 19:55:44,-0.0600,-0.0400,0.240
2025-06-03 19:55:44,-0.150,-0.0250,-0.0250
2025-06-03 19:55:44,-0.160,-0.0400,-0.260
2025-06-03 19:55:44,0.0750,0.125,-0.325
2025-06-03 19:55:44,-0.0167,-0.150,-0.0667
2025-06-03 19:55:44,-0.0400,0.0400,-0.120
2025-06-03 19:55:44,-0.0250,-0.0750,-0.0750
2025-06-03 19:55:44,0.160,0.140,-0.200
2025-06-03 19:55:44,0.0800,-0.100,-0.0400
2025-06-03 19:55:44,0.275,0.175,-0.250
2025-06-03 19:55:45,-0.0400,-0.260,0.100
2025-06-03 19:55:45,0.0600,-0.120,0
2025-06-03 19:55:45,0.140,-0.120,0.0800
2025-06-03 19:55:45,-0.180,-0.120,0
2025-06-03 19:55:45,0.0750,-0.100,0.0250
2025-06-03 19:55:45,0.0600,-0.0600,0.240
2025-06-03 19:55:45,-0.0400,-0.0400,0.100
2025-06-03 19:55:45,0.400,-0.0600,-0.240
2025-06-03 19:55:45,0.175,-1.39e-17,0
2025-06-03 19:55:45,-0.0600,0.140,-0.180
2025-06-03 19:55:46,-0.140,-0.380,-0.0400
2025-06-03 19:55:46,0.0800,-0.0400,-0.0400
2025-06-03 19:55:46,0.0250,-0.150,-0.0500
2025-06-03 19:55:46,0.240,0.220,-0.0400
2025-06-03 19:55:46,-0.120,0.120,0.320
2025-06-03 19:55:46,0.0750,-0.0250,0.0500
2025-06-03 19:55:46,0.0333,0.0333,0.133
2025-06-03 19:55:46,0.525,0.0500,-0.150
2025-06-03 19:55:46,-0.100,-0.100,0.0400
2025-06-03 19:55:46,0.260,0.0200,-0.0600
2025-06-03 19:55:47,0.0400,0.0400,0.120
2025-06-03 19:55:47,-0.325,-0.0250,-0.0500
2025-06-03 19:55:47,-0.0200,0.200,-0.180
2025-06-03 19:55:47,0.260,0.240,0.0200
2025-06-03 19:55:47,-0.0400,-0.0600,0.0200
2025-06-03 19:55:47,0.450,0,0
2025-06-03 19:55:47,0.0400,0.180,-0.120
2025-06-03 19:55:47,-0.320,-0.460,-0.120
2025-06-03 19:55:47,-0.260,-0.200,0.120
2025-06-03 19:55:47,-0.125,-0.150,0
2025-06-03 19:55:48,0.0800,0.100,0.0800
2025-06-03 19:55:48,0.0400,-0.0600,0.0800
2025-06-03 19:55:48,0.425,-0.150,-0.250
2025-06-03 19:55:48,0.120,-0.0800,0.320
2025-06-03 19:55:48,0.0800,0.120,0.240
2025-06-03 19:55:48,-0.0200,-0.0800,-0.100
2025-06-03 19:55:48,0,0.200,0.180
2025-06-03 19:55:48,-0.180,0.160,0.0800
2025-06-03 19:55:48,0.0500,-0.0500,0.125
2025-06-03 19:55:48,-0.100,0.100,0.0400
2025-06-03 19:55:49,-0.100,0.180,0.0200
2025-06-03 19:55:49,-0.0400,-0.280,0.100
2025-06-03 19:55:49,0.225,-0.0750,0.100
2025-06-03 19:55:49,0.120,0.0200,0.100
2025-06-03 19:55:49,0,0.150,0
2025-06-03 19:55:49,0.167,0.0667,-0.0167
2025-06-03 19:55:49,0.150,-0.0750,0.325
2025-06-03 19:55:49,-0.0400,0.180,0.240
2025-06-03 19:55:49,0.260,-0.120,-0.160
2025-06-03 19:55:49,0,-0.100,-0.0200
2025-06-03 19:55:50,-0.150,0.175,0
2025-06-03 19:55:50,-0.0200,0.0200,-0.180
2025-06-03 19:55:50,-0.120,0.0800,-0.0400
2025-06-03 19:55:50,-0.120,0.0600,-0.100
2025-06-03 19:55:50,0.0750,-0.150,-0.0750
2025-06-03 19:55:50,0.120,-0.180,0.0400
2025-06-03 19:55:50,-0.0600,0.0600,0
2025-06-03 19:55:50,0.440,0.220,0.0400
2025-06-03 19:55:50,0.100,0.150,-0.0250
2025-06-03 19:55:50,0.0600,0.0200,0.0200
2025-06-03 19:55:51,0,0.200,-0.100
2025-06-03 19:55:51,-0.0500,-0.200,-0.0750
2025-06-03 19:55:51,-0.0833,-0.0833,-0.167
2025-06-03 19:55:51,0.150,0.300,0.0250
2025-06-03 19:55:51,-0.100,0.0200,-0.0400
2025-06-03 19:55:51,-0.180,-0.100,0.0200
2025-06-03 19:55:51,-0.100,-0.0400,-0.0400
2025-06-03 19:55:51,0.100,0.200,0.0250
2025-06-03 19:55:51,0.0200,-0.280,0.0400
2025-06-03 19:55:51,-0.0400,-0.120,-0.0600
2025-06-03 19:55:52,0.360,0.0400,0.0200
2025-06-03 19:55:52,-0.0500,-0.125,-0.275
2025-06-03 19:55:52,0.0400,-0.0400,0.160
2025-06-03 19:55:52,0.0600,-0.240,0.140
2025-06-03 19:55:52,0.120,-0.0800,0.0600
2025-06-03 19:55:52,0.425,0.250,0.225
2025-06-03 19:55:52,-0.0600,-0.100,0.0200
2025-06-03 19:55:52,-0.0400,0.0400,0.0400
2025-06-03 19:55:52,0.100,-0.0500,-0.0500
2025-06-03 19:55:52,0.117,-0.200,-0.267
2025-06-03 19:55:53,0,0.0750,0.0500
2025-06-03 19:55:53,-0.160,-0.160,-0.0200
2025-06-03 19:55:53,-0.320,-0.160,0.140
2025-06-03 19:55:53,0.240,0.0400,0.160
2025-06-03 19:55:53,0.0250,0.125,0.200
2025-06-03 19:55:53,-0.360,-0.120,-0.160
2025-06-03 19:55:53,0.260,0.100,-0.0200
2025-06-03 19:55:53,0.120,-0.120,-0.260
2025-06-03 19:55:53,0.300,0.425,0.400
2025-06-03 19:55:53,-0.160,-0.0400,0.0200
2025-06-03 19:55:54,0.0250,-0.0750,-0.0750
2025-06-03 19:55:54,0.183,0.0833,0.0167
2025-06-03 19:55:54,0.275,-0.225,0.175
2025-06-03 19:55:54,0.260,-0.100,0.220
2025-06-03 19:55:54,0.100,-0.340,0.0200
2025-06-03 19:55:54,0.260,0.120,-0.0200
2025-06-03 19:55:54,0.150,-0.150,-0.0500
2025-06-03 19:55:54,0.120,0.100,-0.0400
2025-06-03 19:55:54,0.180,0.0800,0.0200
2025-06-03 19:55:54,-0.100,-0.120,-0.120
2025-06-03 19:55:55,-0.240,-0.200,0.0200
2025-06-03 19:55:55,-0.200,0.100,0.0250
2025-06-03 19:55:55,-0.320,-0.120,-0.100
2025-06-03 19:55:55,0.0400,0.0800,0.0200
2025-06-03 19:55:55,-0.100,-0.260,-0.200
2025-06-03 19:55:55,0,0.200,-0.0750
2025-06-03 19:55:55,0,-0.0600,0.0800
2025-06-03 19:55:55,-0.0600,-0.0600,-0.120
2025-06-03 19:55:55,0.420,0.240,0.180
2025-06-03 19:55:55,-0.125,-0.175,0.0250
2025-06-03 19:55:56,-0.0800,-0.100,-0.0600
2025-06-03 19:55:56,0.260,0.100,0.160
2025-06-03 19:55:56,-0.300,-0.150,-0.225
2025-06-03 19:55:56,-0.140,-0.120,-0.0600
2025-06-03 19:55:56,-0.0600,0.0200,0.0200
2025-06-03 19:55:56,0.280,0.0200,-0.100
2025-06-03 19:55:56,0.180,0.0400,0.0800
2025-06-03 19:55:56,-0.125,-0.250,-0.0250
2025-06-03 19:55:56,0.380,0.160,0.160
2025-06-03 19:55:56,0.0600,0.100,0.240
2025-06-03 19:55:57,0.0400,-0.0200,0.100
2025-06-03 19:55:57,-0.225,-0.0750,0.100
2025-06-03 19:55:57,-0.0800,-0.100,-0.180
2025-06-03 19:55:57,0.140,0,0.200
2025-06-03 19:55:57,0.325,0.400,-0.0500
2025-06-03 19:55:57,-0.0333,-0.0833,0
2025-06-03 19:55:57,0.200,0.150,-0.100
2025-06-03 19:55:57,-0.100,-0.0400,0.140
2025-06-03 19:55:57,-0.260,0,0.180
2025-06-03 19:55:57,-0.0750,0,0.500
2025-06-03 19:55:58,0.0600,0.200,0.100
2025-06-03 19:55:58,-0.140,-0.0600,0.120
2025-06-03 19:55:58,-0.180,-0.0800,0.0800
2025-06-03 19:55:58,-0.120,-0.120,0.0800
2025-06-03 19:55:58,-0.275,0.0250,-0.0500
2025-06-03 19:55:58,0.100,-0.0250,-0.100
2025-06-03 19:55:58,-0.133,-0.217,-0.100
2025-06-03 19:55:58,-0.340,-0.0400,-0.260
2025-06-03 19:55:58,0.175,0.300,0.0500
2025-06-03 19:55:58,0.180,-0.0600,-0.0400
2025-06-03 19:55:59,-0.120,-0.100,-0.0600
2025-06-03 19:55:59,-0.0500,0.0250,0.0250
2025-06-03 19:55:59,0.0667,-0.100,0.0167
2025-06-03 19:55:59,-0.100,-0.0250,0.0250
2025-06-03 19:55:59,-0.0800,-1.11e-17,-0.120
2025-06-03 19:55:59,-0.280,0.100,0.0200
2025-06-03 19:55:59,0.0400,-0.0600,-0.220
2025-06-03 19:55:59,0.150,0.125,0.200
2025-06-03 19:55:59,-0.320,0.0200,-0.180
2025-06-03 19:55:59,-0.180,-0.0200,-0.0400
2025-06-03 19:56:00,-0.100,0.0800,-0.180
2025-06-03 19:56:00,-0.400,-0.175,0.125
2025-06-03 19:56:00,0.0400,0,0.160
2025-06-03 19:56:00,0.0400,0.0800,0.300
2025-06-03 19:56:00,-0.400,-0.240,-0.120
2025-06-03 19:56:00,0.0500,0.0500,-0.225
2025-06-03 19:56:00,-0.400,-0.0200,-0.160
2025-06-03 19:56:00,0.220,-0.0400,0.100
2025-06-03 19:56:00,0.450,0.0250,0.200
2025-06-03 19:56:00,0.0200,0.260,-0.100
2025-06-03 19:56:01,-0.280,0.160,0.0200
2025-06-03 19:56:01,0.367,0.0333,-0.100
2025-06-03 19:56:01,-0.120,0,-0.180
2025-06-03 19:56:01,0.140,-0.120,-0.0200
2025-06-03 19:56:01,-0.0250,-0.450,-0.0750
2025-06-03 19:56:01,-0.0400,0.100,0.0600
2025-06-03 19:56:01,0.0400,0.0200,0.220
2025-06-03 19:56:01,-0.260,-0.100,0
2025-06-03 19:56:01,-0.125,0.0500,-0.0500
2025-06-03 19:56:01,-0.220,-0.0400,0.100
2025-06-03 19:56:02,0.225,0.200,0.150
2025-06-03 19:56:02,-0.333,-0.217,-0.167
2025-06-03 19:56:02,0.275,0.0500,0.200
2025-06-03 19:56:02,-0.0200,0.0200,-0.100
2025-06-03 19:56:02,-0.320,-0.100,-0.0200
2025-06-03 19:56:02,-0.0200,0.0400,-0.0400
2025-06-03 19:56:02,0.350,0.300,0.0250
2025-06-03 19:56:02,-0.120,0.0400,0.0800
2025-06-03 19:56:02,0.0400,-0.0800,-0.0600
2025-06-03 19:56:02,-0.0200,0.300,-0.0600
2025-06-03 19:56:03,-0.125,0.0250,-0.0500
2025-06-03 19:56:03,-0.0800,-0.0400,0.0200
2025-06-03 19:56:03,0,0.100,-0.180
2025-06-03 19:56:03,-0.120,-0.180,0.0200
2025-06-03 19:56:03,0.150,-0.250,-0.0500
2025-06-03 19:56:03,0.120,0.160,0.0600
2025-06-03 19:56:03,0.180,0.100,-0.0600
2025-06-03 19:56:03,-0.300,-0.150,-0.0750
2025-06-03 19:56:03,-0.0167,-0.0833,-0.0167
2025-06-03 19:56:03,0.150,0.100,0.175
2025-06-03 19:56:04,0.320,0.0400,0.140
2025-06-03 19:56:04,-0.0800,0.140,-0.0400
2025-06-03 19:56:04,-0.260,-0.120,-0.280
2025-06-03 19:56:04,-0.100,0.0250,-0.0750
2025-06-03 19:56:04,-0.160,-0.100,-0.200
2025-06-03 19:56:04,-0.300,-0.180,-0.180
2025-06-03 19:56:04,-0.120,-0.180,-0.0400
2025-06-03 19:56:04,-0.200,-0.225,-0.200
2025-06-03 19:56:04,-0.0200,-0.180,0.0400
2025-06-03 19:56:04,-0.125,-0.0500,0.0250
2025-06-03 19:56:05,0,0.0667,-1.85e-17
2025-06-03 19:56:05,0.375,-0.0500,0
2025-06-03 19:56:05,0.340,0.180,0.160
2025-06-03 19:56:05,-0.120,0.0400,-0.140
2025-06-03 19:56:05,0.0400,-0.120,-0.0400
2025-06-03 19:56:05,0.125,0,0
2025-06-03 19:56:05,-0.0200,0.260,0.0200
2025-06-03 19:56:05,-0.140,-0.340,0.100
2025-06-03 19:56:05,0.0600,-0.120,0.240
2025-06-03 19:56:05,-0.200,-0.0200,0.0400
2025-06-03 19:56:06,-0.250,-0.350,-0.400
2025-06-03 19:56:06,0.100,-0.120,-0.100
2025-06-03 19:56:06,0.0400,0.180,0.100
2025-06-03 19:56:06,-0.420,0.100,0.120
2025-06-03 19:56:06,-0.0250,-0.0750,0.125
2025-06-03 19:56:06,0.300,0.100,0.120
2025-06-03 19:56:06,-0.120,-0.160,0.0400
2025-06-03 19:56:06,-0.0400,0.100,0.320
2025-06-03 19:56:06,-0.125,-0.150,0.125
2025-06-03 19:56:06,0.160,-0.160,0.180
2025-06-03 19:56:07,-0.260,0.0800,-0.180
2025-06-03 19:56:07,-0.300,-0.0750,0.0250
2025-06-03 19:56:07,0.0800,-0.180,0.0400
2025-06-03 19:56:07,-0.320,-0.140,0.0400
2025-06-03 19:56:07,-0.160,0.180,0.0400
2025-06-03 19:56:07,-0.0800,-0.140,0.120
2025-06-03 19:56:07,-0.175,-0.100,-0.250
2025-06-03 19:56:07,0.320,-0.0400,0.0800
2025-06-03 19:56:07,0.120,-0.160,0.100
2025-06-03 19:56:07,0,-0.100,-0.120
2025-06-03 19:56:08,-0.0600,0.0600,-0.0600
2025-06-03 19:56:08,0.100,-0.250,0.225
2025-06-03 19:56:08,0.180,0.120,0.380
2025-06-03 19:56:08,0.0400,0.100,-0.180
2025-06-03 19:56:08,0.0400,-0.100,0.120
2025-06-03 19:56:08,0,-0.275,-0.250
2025-06-03 19:56:08,0.0400,0.100,-0.280
2025-06-03 19:56:08,0.260,0.0400,0.0400
2025-06-03 19:56:08,0,-0.200,-0.150
2025-06-03 19:56:08,0.120,0.0200,0
2025-06-03 19:56:09,0.320,0.0200,0.220
2025-06-03 19:56:09,-0.0800,-0.180,0.100
2025-06-03 19:56:09,-0.200,-0.0200,0.320
2025-06-03 19:56:09,0.0250,0,0.125
2025-06-03 19:56:09,-0.0250,0.125,0.275
2025-06-03 19:56:09,-0.0500,-0.100,-0.100
2025-06-03 19:56:09,-0.0200,0.120,0.240
2025-06-03 19:56:09,0.375,0,0.100
2025-06-03 19:56:09,-0.120,0.100,0.180
2025-06-03 19:56:09,-0.160,-0.0200,0.0600
2025-06-03 19:56:10,0,0.100,-0.0750
2025-06-03 19:56:10,0.100,-0.100,0.217
2025-06-03 19:56:10,-0.550,-0.350,0.0500
2025-06-03 19:56:10,-0.0800,0.0200,0.0600
2025-06-03 19:56:10,-0.300,0.100,0.100
2025-06-03 19:56:10,0.220,0.100,0
2025-06-03 19:56:10,-0.0250,0.175,-0.300
2025-06-03 19:56:10,0.0400,-0.0400,-0.0200
2025-06-03 19:56:10,0.0200,0.240,0.180
2025-06-03 19:56:10,-0.0400,-0.200,0.300
2025-06-03 19:56:11,-0.0500,0.400,-0.200
2025-06-03 19:56:11,-4.44e-17,0.0400,-0.0200
2025-06-03 19:56:11,-0.100,0.0200,0
2025-06-03 19:56:11,-0.240,-0.0800,0.140
2025-06-03 19:56:11,0.0500,0.0250,0.275
2025-06-03 19:56:11,-0.240,0,0
2025-06-03 19:56:11,0.120,0,0.120
2025-06-03 19:56:11,-0.125,-0.150,0.0750
2025-06-03 19:56:11,-0.0800,-0.0400,-0.320
2025-06-03 19:56:11,0.260,-0.0600,0.180
2025-06-03 19:56:12,0.120,0.0800,0.0200
2025-06-03 19:56:12,-0.0600,-0.120,-0.120
2025-06-03 19:56:12,0.0800,-0.260,0.0800
2025-06-03 19:56:12,0.300,-0.250,0.150
2025-06-03 19:56:12,-0.200,0.260,-0.0400
2025-06-03 19:56:12,-0.260,-0.0600,-0.0400
2025-06-03 19:56:12,0.0400,-0.100,0.100
2025-06-03 19:56:12,-0.250,-0.300,-0.225
2025-06-03 19:56:12,0.140,-0.120,0
2025-06-03 19:56:12,-0.0600,-0.160,-0.0400
2025-06-03 19:56:13,0.100,0.0800,-0.100
2025-06-03 19:56:13,0.350,0.325,-0.150
